Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,gene,chr,start,end,gene_symbol,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag,CNV,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000186891,48.0,48,1,1138888,1142071,-1,ENSG00000186891.9,1,1138888,1142071,TNFRSF18,32.780570224959995,0.648915996284417,204.0,816,3183,4,0,58997,1,5,0,0,-0.263161346701768,-0.146452165417593,-0.411262678743063,-0.879111583779016,-0.823164297355822,0,Y,1.0,Y
ENSG00000133104,44.0,48,13,36875775,36944317,-1,ENSG00000133104.8,13,36875775,36944317,SPG20,118.101605037303,0.428203869529201,260.25,2082,68542,8,0,59102,4,2,0,1,0.8614474220089692,-0.0271868454583701,-0.6194735312937378,0.5809141136640561,0.123211512244223,0,Y,0.9166666666666666,N
ENSG00000092531,46.0,48,15,42783431,42837547,1,ENSG00000092531.5,15,42783431,42837547,SNAP23,73.8443970457915,0.4175177309444871,122.75,982,54116,8,0,59082,1,1,0,0,0.458083054932625,0.5066153524526,0.155177825802487,0.583868358785905,0.542539463806246,0,Y,0.9583333333333334,N
ENSG00000143919,46.0,48,2,44589089,44999731,1,ENSG00000143919.10,2,44589089,44999731,CAMKMT,89.8333917362219,0.426944602913194,89.4,894,410642,10,0,58852,6,9,1,7,0.0922369118721779,-2.79867073955222,-1.41795518843056,-1.07939466448818,-1.18635255108916,0,Y,0.9583333333333334,N
ENSG00000014138,48.0,48,11,65029233,65073060,1,ENSG00000014138.4,11,65029233,65073060,POLA2,110.521041126737,0.4919871554588901,110.944444444444,1997,43827,18,0,58718,7,7,7,5,-2.84641464131682,-1.8236718716748,-1.31299525377997,-0.352869016392981,-0.6693299932835219,0,Y,1.0,Y
ENSG00000183423,47.0,47,4,110769358,110793471,1,ENSG00000183423.7,4,110769358,110793471,LRIT3,67.7661755373888,0.47574902169108,646.333333333333,1939,24113,3,0,59048,0,0,0,0,-0.26188505285488395,-0.188773499742697,0.17997313897995498,0.524098548128224,0.599475279834607,0,N,1.0,Y
ENSG00000133246,48.0,48,19,8554940,8567996,-1,ENSG00000133246.7,19,8554940,8567996,PRAM1,66.1592128306271,0.603774286062448,223.666666666667,2013,13056,9,0,58835,0,4,0,0,0.239510053328244,0.28729606449306394,0.485912371132367,-0.384409537112386,-0.0936288301464723,0,Y,1.0,N
ENSG00000167118,48.0,48,9,131133598,131153015,1,ENSG00000167118.6,9,131133598,131153015,URM1,68.0664341413215,0.575450283937308,116.0,580,19417,5,0,59031,0,0,0,0,0.0890545979444932,0.16510809803340398,0.403774803937423,0.7938072619217621,0.8834123572506641,0,N,1.0,Y
ENSG00000111300,48.0,48,12,112464500,112546826,-1,ENSG00000111300.5,12,112464500,112546826,NAA25,88.1241917485261,0.40655175432735297,130.391304347826,2999,82326,23,0,58890,0,1,0,1,1.4223415635841,0.646173904406482,1.34054566482752,1.10610574240555,1.44782854437233,0,Y,1.0,N
ENSG00000203880,48.0,48,20,62887094,62926855,1,ENSG00000203880.7,20,62887094,62926855,PCMTD2,88.8187804139032,0.458495630391594,223.2,1116,39761,5,0,59242,9,27,1,7,-0.6027471603547571,-2.87279498102368,-2.52091900242932,-2.53125239294469,-2.47162789907313,0,Y,1.0,Y
ENSG00000137776,44.0,48,15,59171244,59225852,-1,ENSG00000137776.12,15,59171244,59225852,SLTM,85.1719292319342,0.431521909400326,162.15,3243,54608,20,0,59090,1,3,0,0,1.12986013069041,1.13740522029639,0.603320705705663,0.35381511376298097,0.533138948419284,0,Y,0.9166666666666666,N
ENSG00000220205,44.0,48,17,8062467,8066864,-1,ENSG00000220205.4,17,8062467,8066864,VAMP2,64.2447209867334,0.525384872824632,77.6,388,4397,5,0,58998,0,3,0,0,0.04307511000853799,0.13174250289207698,0.3780317044532029,-0.20832246005781505,0.0322869487836478,0,Y,0.9166666666666666,N
ENSG00000010282,46.0,48,3,42734155,42744319,-1,ENSG00000010282.10,3,42734155,42744319,HHATL,78.651305012161,0.5775916934501629,143.727272727273,1581,10164,11,1,59153,1,3,0,0,0.6577250275143499,0.692359933426954,0.509928006226674,0.34837136530530105,0.4555128024679671,0,Y,0.9583333333333334,N
ENSG00000004399,47.0,48,3,129274018,129325661,-1,ENSG00000004399.8,3,129274018,129325661,PLXND1,62.2064565307071,0.6038217144203101,162.86486486486496,6026,51643,37,0,58756,2,2,2,0,-0.16311920233057098,1.64794274011567,0.250727746684534,0.8492767334618001,0.688296154056218,0,Y,0.9791666666666666,N
ENSG00000113272,48.0,48,5,157158205,157168456,1,ENSG00000113272.9,5,157158205,157168456,THG1L,102.327233044629,0.4616944501589661,155.833333333333,935,10251,6,0,59092,0,1,0,0,0.540199728950186,0.492752777347727,0.861778619337191,0.7202714464329241,0.9812623782725428,0,Y,1.0,N
ENSG00000174564,48.0,48,3,136665072,136729927,1,ENSG00000174564.8,3,136665072,136729927,IL20RB,123.54000296564199,0.5082834254266839,212.125,1697,64855,8,0,59047,0,5,0,4,0.855872335712188,-1.82971644558296,1.15370685449008,-0.144341290865738,0.326055624423318,0,Y,1.0,N
ENSG00000112033,47.0,48,6,35310335,35395968,1,ENSG00000112033.9,6,35310335,35395968,PPARD,61.1952981601111,0.5880349674594871,228.0,1368,85633,6,0,59006,0,0,0,0,0.0488227018600636,0.16226500726514906,0.329987575023889,0.7247077008340479,0.798130866030562,0,N,0.9791666666666666,N
ENSG00000248905,45.0,47,15,33057747,33486897,-1,ENSG00000248905.4,15,33057747,33486897,FMN1,67.20515760379311,0.4384792758994521,207.444444444444,3734,429150,18,1,59004,2,9,1,7,0.25679800892334903,-2.57773286140305,0.21864775477596,-0.8215293141420591,-0.507079559785428,1,Y,0.9574468085106383,N
ENSG00000167123,48.0,48,9,131174030,131199626,1,ENSG00000167123.14,9,131174030,131199626,CERCAM,79.2134435612124,0.6098380591990761,150.545454545455,1656,25596,11,0,59002,0,2,0,2,0.5686595538258671,-0.8695197431284091,0.737021785819345,0.354324528224131,0.609145245618276,0,Y,1.0,Y
ENSG00000138829,43.0,43,5,127593601,127994878,-1,ENSG00000138829.6,5,127593601,127994878,FBN2,95.12421918811228,0.484538294499439,141.2,9178,401277,65,0,58858,7,1,7,1,-1.6290811470066802,2.39728821592784,-0.569218546419442,1.85150149738662,0.793757561477518,0,Y,1.0,N
ENSG00000166508,45.0,48,7,99690351,99699563,-1,ENSG00000166508.13,7,99690351,99699563,MCM7,102.869725193702,0.545490942781233,143.588235294118,2441,9212,17,1,58923,1,3,0,0,1.22791750513637,1.18591620981629,0.980189801214919,0.710010166352213,0.905324549401088,0,Y,0.9375,N
ENSG00000177685,48.0,48,11,826144,831991,1,ENSG00000177685.12,11,826144,831991,EFCAB4A,38.2244993997259,0.6733646640917471,262.4,1312,5847,5,0,58747,0,4,0,0,-0.12119635880752802,-0.0410361906896422,0.216336545225601,-0.5982440181252889,-0.37703654404004,0,Y,1.0,N
ENSG00000168827,48.0,48,3,158362067,158410364,1,ENSG00000168827.10,3,158362067,158410364,GFM1,85.5491162070914,0.43979399118962703,135.944444444444,2447,48297,18,0,58998,3,1,0,0,1.0500245592755402,1.06481573278835,-0.311321972822859,0.926710185134487,0.488217683508609,0,Y,1.0,Y
ENSG00000133884,48.0,48,11,65101225,65120720,1,ENSG00000133884.5,11,65101225,65120720,DPF2,81.1298460854835,0.545323876898128,112.90909090909099,1242,19495,11,0,59060,1,4,0,2,0.5586954938152751,-0.860440262651616,0.213974077826122,-0.176382619477032,-0.0244451867214207,0,Y,1.0,Y
ENSG00000177565,48.0,48,3,176737143,176915261,-1,ENSG00000177565.11,3,176737143,176915261,TBL1XR1,48.928618715494395,0.422238794784122,113.357142857143,1587,178118,14,0,58983,0,15,0,14,0.5925434361154549,-2.87279498102368,0.665466082101469,-2.06331933272448,-1.44768649191643,0,Y,1.0,Y
ENSG00000146555,47.0,47,7,3341080,4308632,1,ENSG00000146555.14,7,3341080,4308632,SDK1,89.6287877569431,0.580335752793646,148.64444444444402,6689,967552,45,0,59090,10,15,10,14,-2.84641464131682,-2.87279498102368,-1.43716889888488,-1.09613416514508,-1.06883187840682,0,Y,1.0,Y
ENSG00000179029,45.0,48,17,8076555,8079717,-1,ENSG00000179029.10,17,8076555,8079717,TMEM107,106.96093717128099,0.5395567424385089,153.2,766,3162,5,0,58898,1,3,1,3,-0.42424841691284,-1.6271175103906,0.29955501339281104,0.11034125736735,0.22936780712523105,0,Y,0.9375,Y
ENSG00000149929,47.0,48,16,30003645,30007757,-1,ENSG00000149929.11,16,30003645,30007757,HIRIP3,85.2441421078198,0.608604885214935,251.875,2015,4112,8,3,59061,19,29,0,0,0.8272377245815921,0.7893622881830551,-2.62354415217069,-2.13557446304888,-2.209096795419529,1,Y,0.9791666666666666,N
ENSG00000103066,44.0,48,16,68279207,68294961,1,ENSG00000103066.8,16,68279207,68294961,PLA2G15,54.787857544401504,0.5996106737590849,222.833333333333,1337,15754,6,0,58982,0,1,0,0,-0.0399331848196195,0.0508398161948312,0.28344456082131897,0.32640565528388105,0.442540480765549,0,Y,0.9166666666666666,N
ENSG00000171860,48.0,48,12,8210898,8219067,-1,ENSG00000171860.4,12,8210898,8219067,C3AR1,94.27165847244541,0.475274725274725,1455.0,1455,8169,1,1,59378,0,5,0,0,-0.0927064664439289,-0.0573988013382722,0.60218602748827,-0.6962776083367099,-0.33692172738124,1,Y,1.0,Y
ENSG00000105771,47.0,48,19,44235301,44259142,-1,ENSG00000105771.9,19,44235301,44259142,SMG9,69.1403576799942,0.573658648049621,131.923076923077,1715,23841,13,0,59106,1,0,1,0,-0.37659859884912295,0.599559456432849,0.147848674491303,1.02548687642565,0.842480860604904,0,Y,0.9791666666666666,N
ENSG00000024422,48.0,48,19,48216600,48246391,1,ENSG00000024422.7,19,48216600,48246391,EHD2,48.358518122570494,0.616184910766336,345.8,1729,29791,5,0,58817,0,2,0,0,-0.195278434115846,-0.0924545074531181,0.16344629564458202,-0.10653249308054,0.0346466791893857,0,Y,1.0,Y
ENSG00000212643,46.0,48,5,112227313,112228791,1,ENSG00000212643.1,5,112227313,112228791,ZRSR1,87.81267993940071,0.4709141274238231,1443.0,1443,1478,1,0,59031,0,1,0,0,-0.305352893419421,-0.259434023727847,0.197576544386947,0.0452571912478181,0.197333408406941,0,Y,0.9583333333333334,N
ENSG00000188352,48.0,48,9,20658308,20995954,1,ENSG00000188352.8,9,20658308,20995954,FOCAD,86.9522746010419,0.446214008662976,132.928571428571,5583,337646,42,0,59043,10,12,7,9,-2.3042817611216404,-2.23723274742474,-1.65831643859518,-0.8239365531853481,-1.00342200529237,0,Y,1.0,Y
ENSG00000120693,45.0,48,13,37418968,37494902,-1,ENSG00000120693.9,13,37418968,37494902,SMAD9,76.5121998151536,0.541489547456223,239.5,1437,75934,6,0,58862,4,1,1,0,-0.742827718270672,0.243481385047535,-1.31003748639824,0.4338057986313529,-0.325288732815518,0,Y,0.9375,N
ENSG00000204262,45.0,48,2,189896622,190044605,-1,ENSG00000204262.7,2,189896622,190044605,COL5A2,75.9207992066213,0.548838537094934,89.3333333333333,4824,147983,54,0,58908,2,8,1,6,1.41982617065056,-0.974871761773501,0.773082445917004,-0.104976926414284,0.199908232861868,0,Y,0.9375,N
ENSG00000173825,45.0,48,11,65122238,65125084,1,ENSG00000173825.6,11,65122238,65125084,TIGD3,107.307688943517,0.6233309908643709,1422.0,1422,2846,1,0,58791,1,2,0,0,-0.0137525162043908,-0.0533650595725883,-0.0785115716930791,-0.0638380905691038,-0.0774549910610806,0,Y,0.9375,Y
ENSG00000213999,44.0,48,19,19256377,19303400,-1,ENSG00000213999.11,19,19256377,19303400,MEF2B,42.516223202034396,0.616191536924579,118.5,948,47023,8,0,58904,0,1,0,0,0.0651282487763659,0.20358461915426296,0.323468189030826,0.382166443501558,0.490809327810701,0,Y,0.9166666666666666,N
ENSG00000108788,47.0,48,17,40719086,40725257,1,ENSG00000108788.7,17,40719086,40725257,MLX,97.15544661686808,0.51494332899021,169.0,1521,6171,9,0,59079,0,2,0,1,0.579457509110782,-0.230427622098292,0.8414400644619201,0.4102647022350129,0.7032348179974599,0,Y,0.9791666666666666,Y
ENSG00000089775,47.0,48,14,64915824,64971931,-1,ENSG00000089775.7,14,64915824,64971931,ZBTB25,110.42481548708,0.485811101300105,506.0,1518,56107,3,0,58977,0,0,0,0,0.302245586288484,0.256986500280728,0.7208618323137629,0.935009141356269,1.11487512892449,0,N,0.9791666666666666,Y
ENSG00000103275,48.0,48,16,1355548,1377019,1,ENSG00000103275.14,16,1355548,1377019,UBE2I,83.3205323147729,0.518394985830573,109.833333333333,659,21471,6,0,59035,0,8,0,0,0.30402760661954903,0.342051729251183,0.602230692138694,-1.1210545045378002,-0.665816782443796,0,Y,1.0,N
ENSG00000169592,48.0,48,16,30006615,30017114,1,ENSG00000169592.10,16,30006615,30017114,INO80E,46.0477015842156,0.62150078816713,132.666666666667,1194,10499,9,3,59101,18,29,0,0,0.5772329554700739,0.661456938529843,-2.62354415217069,-2.2935519379455696,-2.40374742476006,1,Y,1.0,Y
ENSG00000181061,48.0,48,3,42798669,42846023,-1,ENSG00000181061.9,3,42798669,42846023,HIGD1A,110.02340646200899,0.454073403657449,123.833333333333,743,47354,6,1,58988,1,1,0,0,0.8309722958823629,0.7814681510780859,0.791209724939489,1.1096821192381598,1.14825786476598,0,Y,1.0,Y
ENSG00000180979,48.0,48,15,42834720,42841000,-1,ENSG00000180979.5,15,42834720,42841000,LRRC57,90.0642555739769,0.4893673576662021,150.0,750,6280,5,0,59107,2,1,0,0,0.30643496973020395,0.30859693881691,-0.350470252493054,0.569469715220332,0.26846467454336,0,Y,1.0,Y
ENSG00000173715,48.0,48,11,66511922,66610987,1,ENSG00000173715.11,11,66511922,66610987,C11orf80,41.5340955597559,0.500935442312283,122.5625,1961,99065,16,0,58922,1,0,1,0,-0.46894717660464,0.626689748304902,0.018375078262453,0.93821651427883,0.7206560468607909,0,Y,1.0,Y
ENSG00000168228,48.0,48,4,25314407,25372005,1,ENSG00000168228.10,4,25314407,25372005,ZCCHC4,88.3813691533707,0.43240323380651896,124.84615384615401,1623,57598,13,0,59025,0,0,0,0,0.8619886218848309,0.872220212354197,0.990938593821942,1.20322295982007,1.42891119927185,0,N,1.0,Y
ENSG00000120697,48.0,48,13,37523912,37574398,-1,ENSG00000120697.4,13,37523912,37574398,ALG5,67.0496215984452,0.44277049801693497,103.5,1035,50486,10,0,59064,3,2,0,1,0.455351916629257,-0.244695871663494,-0.747001963708256,0.2616191792795789,-0.12689969595349998,0,Y,1.0,Y
ENSG00000162241,48.0,48,11,65142663,65151172,-1,ENSG00000162241.8,11,65142663,65151172,SLC25A45,90.98135426194807,0.589244446994114,157.0,942,8509,6,0,58920,0,3,0,1,0.38776592940652704,-0.40653407526245294,0.6810097028655501,0.00548925739529283,0.303883529014762,0,Y,1.0,Y
ENSG00000137713,48.0,48,11,111597632,111637151,-1,ENSG00000137713.11,11,111597632,111637151,PPP2R1B,75.65241175797921,0.454123341058184,124.882352941176,2123,39519,17,0,58990,2,9,0,8,0.8707728001767959,-2.87279498102368,-0.0570158045065236,-1.02263029760554,-0.735293099682741,0,Y,1.0,Y
ENSG00000204856,47.0,48,12,110906169,110928190,1,ENSG00000204856.7,12,110906169,110928190,FAM216A,77.57758279294958,0.42291977916061296,127.714285714286,894,22021,7,0,59075,3,4,2,1,-1.2866616816057,-0.350060102331888,-0.722934974489254,-0.286618578052328,-0.4583764065194961,0,Y,0.9791666666666666,Y
ENSG00000157992,48.0,48,2,27665233,27669348,1,ENSG00000157992.8,2,27665233,27669348,KRTCAP3,72.9928880753644,0.5798016552886519,123.0,861,4115,7,0,59011,1,4,0,0,0.249978203347876,0.299270358046195,-0.0091555242045302,-0.349801596481307,-0.24223999864452306,0,Y,1.0,Y
ENSG00000136197,47.0,48,7,42948325,42951904,-1,ENSG00000136197.8,7,42948325,42951904,C7orf25,63.800012934484386,0.494130546955624,657.0,1314,3579,2,0,58719,0,3,0,0,-0.3678794814392821,-0.277261937505418,0.105916224898839,-0.516192543506657,-0.30886519271533297,0,Y,0.9791666666666666,N
ENSG00000166750,48.0,48,17,33570055,33600674,1,ENSG00000166750.5,17,33570055,33600674,SLFN5,125.26812557169,0.459025370738067,675.75,2703,30619,4,1,58729,2,2,1,1,-0.3031509491285529,-0.307551541323674,0.262915850895778,0.663110567881953,0.5620656688467449,0,Y,1.0,Y
ENSG00000152348,48.0,48,5,81267844,81572676,1,ENSG00000152348.11,5,81267844,81572676,ATG10,95.1293783229474,0.419113912649795,132.75,1062,304832,8,0,59131,1,80,1,76,-0.0532004176199921,-2.87279498102368,0.412244548931226,-2.53125239294469,-2.47162789907313,0,Y,1.0,Y
ENSG00000107789,46.0,48,10,89264632,89313217,1,ENSG00000107789.11,10,89264632,89313217,MINPP1,62.5247984078436,0.416892726520478,255.166666666667,1531,48585,6,0,58417,1,3,1,2,-0.789028107379708,-1.27591840539954,-0.0958772483479129,-0.236020905192413,-0.17131515796992802,0,Y,0.9583333333333334,N
ENSG00000112530,46.0,46,6,163148164,163736524,1,ENSG00000112530.7,6,163148164,163736524,PACRG,104.57681008461,0.482928306402941,160.8,804,588360,5,0,59105,8,13,7,2,-2.84641464131682,-0.477199479906336,-2.00547467154277,-1.7239327624971297,-1.78264086302203,0,Y,1.0,N
ENSG00000103064,45.0,48,16,68298433,68335722,1,ENSG00000103064.9,16,68298433,68335722,SLC7A6,131.837975488795,0.5155051800913449,173.9,1739,37289,10,0,59115,0,0,0,0,1.08057561470431,0.937199339490961,1.36456556162777,1.5005120610105205,1.77626768825,0,N,0.9375,N
ENSG00000167333,48.0,48,11,4619902,4629489,-1,ENSG00000167333.8,11,4619902,4629489,TRIM68,93.59934265187941,0.509371044701849,253.166666666667,1519,9587,6,0,59008,7,3,2,0,-1.37323705393904,0.307399386755002,-2.01163991010818,-0.034573197941294,-0.901775441061905,0,Y,1.0,Y
ENSG00000120699,48.0,48,13,37572953,37583750,1,ENSG00000120699.8,13,37572953,37583750,EXOSC8,61.640398324948215,0.419576186569559,77.4166666666667,929,10797,12,0,58689,4,2,0,0,0.563506918595182,0.633812252939022,-1.03927715980652,0.321297224928016,-0.233344602197862,0,Y,1.0,Y
ENSG00000177697,48.0,48,11,832843,839831,1,ENSG00000177697.13,11,832843,839831,CD151,52.777143163404894,0.5747468326702541,114.857142857143,804,6988,7,0,58773,1,12,0,0,0.0355197241915728,0.14480220176869102,-0.200141271499073,-1.90340405589784,-1.5380942401242,0,Y,1.0,Y
ENSG00000136485,43.0,48,17,61627822,61671639,1,ENSG00000136485.10,17,61627822,61671639,DCAF7,66.3968822890464,0.523907463349223,139.625,1117,43817,8,0,59105,2,1,2,0,-1.47681276186927,0.312574823426648,-0.518116366066605,0.472138545971056,0.122636961605274,0,Y,0.8958333333333334,N
ENSG00000187860,47.0,48,22,30752624,30774647,1,ENSG00000187860.6,22,30752624,30774647,CCDC157,63.3694389006398,0.6336001118499971,232.0,2320,22023,10,1,59036,1,0,0,0,0.4558263859041161,0.502370431829815,0.321528383049984,1.18238459422209,0.993743670916472,0,Y,0.9791666666666666,N
ENSG00000110104,48.0,48,11,60609544,60618554,1,ENSG00000110104.7,11,60609544,60618554,CCDC86,74.8666067345072,0.61912244622644,276.75,1107,9010,4,0,58812,11,2,0,0,0.0727478276502233,0.0989934828665332,-2.62354415217069,0.0702627791139933,-1.4987834145746202,0,Y,1.0,Y
ENSG00000136811,47.0,48,9,131217465,131263571,1,ENSG00000136811.12,9,131217465,131263571,ODF2,70.7329308722944,0.53293620287528,133.227272727273,2931,46106,22,0,59043,1,0,1,0,0.0767577865621184,1.06817923251356,0.430545019377007,1.2605445542782,1.1238845411319298,0,Y,0.9791666666666666,Y
ENSG00000196562,48.0,48,20,46285092,46415360,-1,ENSG00000196562.10,20,46285092,46415360,SULF2,82.5320381102785,0.547456165387929,136.75,2735,130268,20,0,58934,9,1,3,0,-1.31887901396599,1.15489743312719,-2.1340194685769,0.917079281076292,-0.518523236340421,0,Y,1.0,Y
ENSG00000014164,48.0,48,8,144519825,144623623,-1,ENSG00000014164.6,8,144519825,144623623,ZC3H3,45.623631815020104,0.632740545639881,243.25,2919,103798,12,0,58998,2,1,0,0,0.264361105720631,0.386717488133839,-0.575584026713361,0.4486402996791379,0.0607543911460494,0,Y,1.0,Y
ENSG00000157540,46.0,48,21,38738092,38889753,1,ENSG00000157540.15,21,38738092,38889753,DYRK1A,82.4226289680477,0.454169865758163,225.54545454545502,2481,151661,11,0,59088,0,4,0,2,0.608747070017277,-0.7860735197796279,0.7565385725989291,-0.223937173087284,0.148534958649453,0,Y,0.9583333333333334,N
ENSG00000095464,48.0,48,10,95372345,95425767,1,ENSG00000095464.9,10,95372345,95425767,PDE6C,100.445743807559,0.4134742196838839,123.136363636364,2709,53422,22,0,58831,2,4,2,2,-0.203896684709414,-0.00752077804593719,0.456857790321022,0.3267687656256289,0.450039253212581,0,Y,1.0,Y
ENSG00000198755,48.0,48,6,35436185,35438562,1,ENSG00000198755.6,6,35436185,35438562,RPL10A,53.5541253144287,0.542821822727276,115.0,690,2377,6,0,58802,0,0,0,0,-0.0359865466420382,0.0755520635042845,0.298693996098372,0.7252388031845229,0.7901081082157031,0,N,1.0,Y
ENSG00000126804,48.0,48,14,64970430,65000408,1,ENSG00000126804.9,14,64970430,65000408,ZBTB1,85.6327821289732,0.433326629123089,1094.5,2189,29978,2,0,58822,0,0,0,0,-0.165827548662053,-0.14433239026860598,0.29882993222222304,0.52421531206618,0.644054829661296,0,N,1.0,Y
ENSG00000112697,48.0,48,6,75962640,75994684,-1,ENSG00000112697.11,6,75962640,75994684,TMEM30A,79.3575504312174,0.40952986866375496,161.142857142857,1128,32044,7,0,59000,0,1,0,0,0.442195104111912,0.453722738802093,0.7093066021830409,0.584813046244251,0.8273702918645429,0,Y,1.0,N
ENSG00000172795,46.0,48,5,112312399,112356667,1,ENSG00000172795.11,5,112312399,112356667,DCP2,101.04871169677601,0.4271093732302521,141.090909090909,1552,44268,11,0,58931,6,2,5,0,-2.67772402718764,0.848661729011525,-1.3184156434790602,0.5567923194008331,-0.233799540552002,0,Y,0.9583333333333334,N
ENSG00000142347,48.0,48,19,8585674,8642461,-1,ENSG00000142347.12,19,8585674,8642461,MYO1F,94.0447702623238,0.5998078674411479,133.607142857143,3741,56787,28,0,59022,11,11,10,8,-2.84641464131682,-2.70323166521086,-2.1780189681905497,-0.90372634484013,-1.28079533538637,0,Y,1.0,N
ENSG00000099999,48.0,48,22,30773835,30817760,-1,ENSG00000099999.10,22,30773835,30817760,RNF215,73.3641125126585,0.620008755919655,139.857142857143,979,43925,7,1,59124,4,2,0,0,0.464801976727434,0.5209380316830011,-0.8727679428218059,0.504977766928012,-0.0750948927783165,1,Y,1.0,Y
ENSG00000169599,48.0,48,2,69622882,69664760,-1,ENSG00000169599.8,2,69622882,69664760,NFU1,62.68369322404511,0.425005606227699,146.75,1174,41878,8,0,59069,0,5,0,0,0.2917049247026749,0.366832213860351,0.549548225242314,-0.606619548073313,-0.238594170081532,0,Y,1.0,Y
ENSG00000115840,46.0,48,2,172640880,172864766,-1,ENSG00000115840.9,2,172640880,172864766,SLC25A12,98.6086874396553,0.4711236356858801,119.166666666667,2145,223886,18,0,59117,0,2,0,1,1.28373917161978,0.5633995331553721,1.23298308089885,0.7012280022568009,1.06715039640239,0,Y,0.9583333333333334,N
ENSG00000105373,48.0,48,19,48248779,48260315,1,ENSG00000105373.14,19,48248779,48260315,GLTSCR2,56.8842928325667,0.583918743144736,108.09090909090901,1189,11536,11,0,59072,0,6,0,3,0.321495154737909,-1.63518059345833,0.522679129909788,-0.767563675263634,-0.411765970438334,0,Y,1.0,Y
ENSG00000133247,43.0,48,19,55851221,55859488,1,ENSG00000133247.9,19,55851221,55859488,SUV420H2,56.178311227989504,0.624705005929923,214.22222222222197,1928,8267,9,0,58942,1,2,0,0,0.175536213814042,0.23867505022592,-0.111975234893257,0.117431954975556,0.0635662289793534,0,Y,0.8958333333333334,N
ENSG00000049283,43.0,46,17,48609904,48621111,1,ENSG00000049283.13,17,48609904,48621111,EPN3,71.8418605171896,0.652560412926584,236.666666666667,2130,11207,9,0,58697,0,9,0,0,0.393110370904459,0.3932910290418529,0.603023962769706,-1.29027904930507,-0.826756343468841,0,Y,0.9347826086956522,N
ENSG00000104518,48.0,48,8,144635377,144645232,1,ENSG00000104518.6,8,144635377,144645232,GSDMD,35.1312574855649,0.6357171919777029,315.625,2525,9855,8,0,58692,2,0,0,0,-0.13857573034046305,-0.0389331795967193,-0.8126107489819859,0.642207956423613,0.0700527289997533,0,Y,1.0,Y
ENSG00000164403,45.0,48,5,132157833,132166590,-1,ENSG00000164403.10,5,132157833,132166590,SHROOM1,66.336493151971,0.634087692470928,371.28571428571405,2599,8757,7,0,58835,0,0,0,0,0.0955174103508233,0.116171725142377,0.39034047399804495,0.759699727799914,0.844226848281453,0,N,0.9375,N
ENSG00000053900,48.0,48,4,25378835,25420120,1,ENSG00000053900.6,4,25378835,25420120,ANAPC4,70.38274472922271,0.378707537583478,92.7142857142857,2596,41285,28,0,58917,0,3,0,3,1.56424942472135,-0.450823828915701,1.396521438495,0.5459730911701189,0.984236252931598,0,Y,1.0,Y
ENSG00000198909,48.0,48,17,61699775,61773663,1,ENSG00000198909.3,17,61699775,61773663,MAP3K3,76.51625713024309,0.533046919554165,117.833333333333,2121,73888,18,0,59122,0,1,0,0,0.895273437504821,0.977120674838744,0.922856562263204,0.8358365633740291,1.07437973112148,0,Y,1.0,Y
ENSG00000124383,44.0,48,2,71357444,71377231,1,ENSG00000124383.4,2,71357444,71377231,MPHOSPH10,86.6738720947756,0.407129604889767,205.363636363636,2259,19787,11,1,58949,0,4,0,0,0.840395284171583,0.812073751602657,1.23512295275144,0.16575812522746305,0.603257804217862,0,Y,0.9166666666666666,N
ENSG00000188921,46.0,48,9,20995306,21031635,-1,ENSG00000188921.12,9,20995306,21031635,PTPLAD2,88.06662014880291,0.386816246966623,111.0,777,36329,7,0,59130,5,2,1,1,-0.26044038352291604,-0.157636656814425,-1.20392095997004,0.3848200541274229,-0.274218812797992,0,Y,0.9583333333333334,N
ENSG00000014641,47.0,48,2,63815743,63834331,1,ENSG00000014641.13,2,63815743,63834331,MDH1,70.45498205673209,0.4651080183279671,102.545454545455,1128,18588,11,0,58924,0,8,0,0,0.493905341063651,0.5586243548588321,0.6923395667538249,-1.05155855002627,-0.578418839814173,0,Y,0.9791666666666666,N
ENSG00000196504,47.0,48,2,153508107,153574511,-1,ENSG00000196504.11,2,153508107,153574511,PRPF40A,48.2597691911905,0.408782037214965,118.07692307692301,3070,66404,26,0,58951,3,3,0,0,1.1247940297311798,1.2489773863861,-0.36865289732844,0.303163610232206,0.0673856024790143,0,Y,0.9791666666666666,N
ENSG00000115084,48.0,48,2,114462588,114514400,-1,ENSG00000115084.8,2,114462588,114514400,SLC35F5,70.85121668119709,0.42497085768177895,106.3125,1701,51812,16,0,58993,1,3,0,1,0.854729279419851,0.13408240420177,0.390492493617195,0.184503593625734,0.32529712584280496,0,Y,1.0,Y
ENSG00000137218,48.0,48,6,41737914,41754280,-1,ENSG00000137218.6,6,41737914,41754280,FRS3,59.6772397095813,0.606364920683646,306.0,1530,16366,5,0,59136,0,1,0,0,-0.07893083036966099,-0.00563936669860179,0.266343625161374,0.296291259609021,0.414041720879857,0,Y,1.0,Y
