Ensembl Gene ID	pLI
ENSG00000063241	0.0433194344015214
ENSG00000074054	0.999999988870922
ENSG00000188690	0.0122749509635658
ENSG00000010704	8.496970031078101e-07
ENSG00000157703	0.00113327221416435
ENSG00000178971	3.51222906135356e-07
ENSG00000181616	0.0130705992596721
ENSG00000182612	7.87266607064108e-07
ENSG00000187747	0.0735885276233448
ENSG00000173156	0.20323506032960698
ENSG00000105705	0.9996355600486
ENSG00000163788	0.9941422677800691
ENSG00000115325	0.0169928839616036
ENSG00000112144	0.10744982933628
ENSG00000047188	0.9999995717043391
ENSG00000188343	3.6895397200885496e-05
ENSG00000112294	0.0029042616969501603
ENSG00000149925	0.0248344029134968
ENSG00000163464	0.000374556416932971
ENSG00000178409	0.498328912747109
ENSG00000172667	0.0567031582457627
ENSG00000156011	0.851705649436322
ENSG00000154764	0.441260494800712
ENSG00000148925	0.47732014512273707
ENSG00000145757	0.00218974170250578
ENSG00000185339	0.0222895531737769
ENSG00000158669	0.446180354943142
ENSG00000147813	9.842043778029442e-13
ENSG00000139324	0.00905213224625117
ENSG00000164494	1.89564464414184e-05
ENSG00000172809	0.890753137672675
ENSG00000121236	3.7863888764151303e-10
ENSG00000171956	0.702812387833519
ENSG00000204396	4.28880941939168e-07
ENSG00000114098	0.999883770038606
ENSG00000079257	0.0036204446567778795
ENSG00000156521	0.0666400995988282
ENSG00000150764	4.26871314762917e-06
ENSG00000139641	2.1407170940586898e-07
ENSG00000110448	2.7279840376338397e-05
ENSG00000163466	0.990984291645615
ENSG00000165794	0.000671706229021376
ENSG00000124126	0.9999996218981471
ENSG00000070985	7.63575945842109e-17
ENSG00000068784	1.67463053962146e-14
ENSG00000135973	0.8647645007563309
ENSG00000172551	1.1481228299987599e-05
ENSG00000184434	5.1670319885279796e-05
ENSG00000213699	0.0161307579092324
ENSG00000164118	0.000569744896364766
ENSG00000213066	0.710817709841688
ENSG00000173120	0.9999999546036421
ENSG00000188501	4.65245462491966e-08
ENSG00000133107	0.9676510764970121
ENSG00000177169	0.9644596633189059
ENSG00000134072	0.00474654619158076
ENSG00000197483	0.986868379237943
ENSG00000170144	0.9926449397353029
ENSG00000172123	5.03596136268757e-10
ENSG00000089060	5.47604607149263e-10
ENSG00000135966	0.129423465806074
ENSG00000113302	0.00022324584367832402
ENSG00000100036	0.032252529013455
ENSG00000090971	0.143168129273969
ENSG00000101266	0.9996466978459929
ENSG00000243678	0.010430774313355
ENSG00000177519	0.532566514880165
ENSG00000105392	0.623714816368051
ENSG00000077420	0.5943920284309689
ENSG00000152422	0.00125064277988027
ENSG00000174808	0.116138687032558
ENSG00000145808	0.951958940870202
ENSG00000167065	0.0618037276513494
ENSG00000170214	0.18247913483702696
ENSG00000167987	0.19717148786163502
ENSG00000120156	0.9999927843316171
ENSG00000160746	1.92259540732638e-06
ENSG00000120708	0.00372244046527813
ENSG00000154025	3.65971963018288e-12
ENSG00000070182	0.999999747900015
ENSG00000120029	0.0553398070733845
ENSG00000165757	0.104293752088672
ENSG00000133401	0.999645170986495
ENSG00000123815	1.8214659225562197e-07
ENSG00000169116	0.00606336268651226
ENSG00000165644	5.22496817166168e-06
ENSG00000118849	8.40651968753382e-07
ENSG00000113312	0.0018516769973279399
ENSG00000251692	1.7753040225097e-12
ENSG00000182405	5.9074235672825904e-05
ENSG00000090061	0.9971443321551159
ENSG00000259009	0.0116462336341647
ENSG00000256294	3.36669333303033e-08
ENSG00000162992	0.13807131835677403
ENSG00000173198	0.00432046248282026
ENSG00000105398	1.3858367652962197e-07
ENSG00000137834	6.9655820312239805e-06
ENSG00000001461	0.000454711893618813
ENSG00000117335	0.000191603012709758
ENSG00000100726	4.84231495536262e-07
ENSG00000179954	0.34696871421864
ENSG00000167863	0.0108715653767665
ENSG00000221838	2.3616619636620603e-11
ENSG00000263002	1.07736675935267e-13
ENSG00000134152	0.0141547394809675
ENSG00000164093	0.672788795640444
ENSG00000138449	0.9775951345392979
ENSG00000115163	0.13997520606021802
ENSG00000079332	0.630165514404675
ENSG00000175535	0.00935447108842685
ENSG00000108468	0.9498426779252571
ENSG00000169393	0.000181420081969443
ENSG00000179300	7.22552233533475e-09
ENSG00000172578	3.42666879196839e-06
ENSG00000147010	0.998643127661381
ENSG00000153292	4.78541618591994e-11
ENSG00000032389	0.121031637073714
ENSG00000125869	3.8365032770995895e-08
ENSG00000171148	0.0047473552883576
ENSG00000159374	5.832749136569929e-12
ENSG00000163743	0.823377800911552
ENSG00000137210	6.47506816571318e-07
ENSG00000152266	0.270149119024624
ENSG00000147145	0.0430359788704934
ENSG00000112486	0.0664814988844572
ENSG00000184470	1.06916304756314e-08
ENSG00000169972	6.586819646745241e-12
ENSG00000164292	0.0005337324668574571
ENSG00000113580	0.311618465710419
ENSG00000184792	0.0361487444611796
ENSG00000172878	1.5555788801933599e-06
ENSG00000138434	7.683862622919929e-05
ENSG00000229859	0.645340633938956
ENSG00000168724	1.4512199767017001e-05
ENSG00000205571	0.0952559827908932
ENSG00000073969	0.713682130183303
ENSG00000167380	5.2691918519728705e-15
ENSG00000154760	8.745582159824009e-15
ENSG00000184939	0.008861928071044271
ENSG00000198108	0.011861287143968002
ENSG00000115091	0.998335663589052
ENSG00000197601	0.87956746195825
ENSG00000121879	0.9999985112275099
ENSG00000166984	0.694467188174552
ENSG00000150768	6.67603193149511e-06
ENSG00000108278	1.21465885857187e-05
ENSG00000120160	1.33350036518987e-07
ENSG00000166949	0.8682683132087959
ENSG00000078589	0.6903895616010639
ENSG00000172020	0.0123799221019638
ENSG00000079263	1.99687363350876e-08
ENSG00000104611	1.53114480649588e-18
ENSG00000165511	0.012567313038728
ENSG00000120436	0.000351018338141658
ENSG00000173020	0.9986279794746981
ENSG00000169213	0.15644301993187198
ENSG00000121152	0.0321635838191526
ENSG00000255692	0.163512576517237
ENSG00000141738	0.000820005745088645
ENSG00000169567	0.0842644971048886
ENSG00000135426	1.91516352804028e-05
ENSG00000055130	0.999963289879359
ENSG00000053918	2.4529867388532397e-05
ENSG00000164543	0.176185204823442
ENSG00000112494	1.37725514829586e-06
ENSG00000198692	0.42406459256116097
ENSG00000164885	0.94751618934918
ENSG00000120162	0.0303777770401778
ENSG00000171847	6.49112967670201e-12
ENSG00000128463	0.9124682001498281
ENSG00000135127	0.5492549487860929
ENSG00000135974	0.19267353203856602
ENSG00000105507	0.0042208032558839394
ENSG00000147138	0.8881019663999091
ENSG00000110881	0.988325492354336
ENSG00000173064	0.9999999999999599
ENSG00000164120	0.00328250843894793
ENSG00000187535	9.137698951257139e-18
ENSG00000241553	0.937798821155646
ENSG00000147896	9.61085354448357e-09
ENSG00000011052	0.010430774313355
ENSG00000078596	0.84271835183677
ENSG00000205846	1.79122751588445e-06
ENSG00000117602	0.0032064219533116897
ENSG00000124198	0.999999938266667
ENSG00000258588	2.30605194516737e-11
ENSG00000112578	0.0673214421779635
ENSG00000205581	0.425365462309957
ENSG00000096060	0.498849476622916
ENSG00000187550	0.00147484843945607
ENSG00000124688	0.0082444395179893
ENSG00000120686	0.464066114233379
ENSG00000062038	1.8060327648012e-08
ENSG00000117862	0.344869172542878
ENSG00000147894	0.000715131762650573
ENSG00000166527	0.000109415250448658
ENSG00000086544	0.164215304256506
ENSG00000120440	4.93844726071945e-06
ENSG00000157851	0.998332100766402
ENSG00000124788	0.398661149433984
ENSG00000184454	0.0672670336239585
ENSG00000151327	0.00206788278490877
ENSG00000165655	0.8878823126851422
ENSG00000187021	6.28353313986005e-10
ENSG00000165512	0.126684327200881
ENSG00000105499	4.4193221436614804e-08
ENSG00000101695	0.0806248454194983
ENSG00000119333	3.69860491111848e-05
ENSG00000171862	0.975506865848027
ENSG00000135622	6.7352998574131e-10
ENSG00000256574	0.00021221673154561398
ENSG00000185527	0.014216424092893998
ENSG00000118855	1.01997314131748e-09
ENSG00000203690	0.26464582867182695
ENSG00000179943	0.450714683779002
ENSG00000150773	0.000130201269552391
ENSG00000188493	0.0012659451056257801
ENSG00000165066	0.19005422588115398
ENSG00000091527	0.201907143848833
ENSG00000171794	0.15083436646476597
ENSG00000181786	0.042627929021418
ENSG00000101349	0.9983635665882009
ENSG00000198315	0.000231594506551783
ENSG00000166523	0.0035580280055752703
ENSG00000147408	6.87751081149391e-05
ENSG00000151650	3.9915377711217105e-09
ENSG00000181733	1.26516520297013e-08
ENSG00000186687	0.0135019993167191
ENSG00000163013	0.95177320105102
ENSG00000150893	1.2516478117261501e-07
ENSG00000144278	0.8539528040163471
ENSG00000181016	0.00519486074970192
ENSG00000134758	0.7389279143818539
ENSG00000133422	0.9999674803422349
ENSG00000258659	0.00020889000433713998
ENSG00000131470	0.00019254510299238
ENSG00000160570	0.284523203677244
ENSG00000167785	0.000767127294544923
ENSG00000115641	0.00288060194827599
ENSG00000174482	0.807167303861535
ENSG00000198841	0.0342938336572136
ENSG00000115896	0.0110523707623017
ENSG00000135517	0.6779147650177578
ENSG00000177192	0.0199884225458712
ENSG00000175183	0.000305231930183442
ENSG00000079215	0.432519796435931
ENSG00000114395	0.0147104753856424
ENSG00000146285	0.268213054620722
ENSG00000115008	1.1235918506997999e-05
ENSG00000106603	0.0384625323456856
ENSG00000250151	1.3746873103640702e-12
ENSG00000133226	0.999999022390233
ENSG00000151651	1.47656059828336e-07
ENSG00000100593	1.26338885002286e-05
ENSG00000185565	0.946283746572624
ENSG00000108479	0.000940520588108951
ENSG00000176422	0.000589211754630036
ENSG00000134717	0.4513002120059221
ENSG00000119335	0.963364279903668
ENSG00000132623	2.75187176643953e-09
ENSG00000131115	1.6915998915287197e-05
ENSG00000141540	0.34796154246265903
ENSG00000184378	0.000670123620467876
ENSG00000105929	1.9434275603836598e-12
ENSG00000196850	0.354852283261299
ENSG00000173681	0.803897863874202
ENSG00000272104	0.20689027884660102
ENSG00000129933	0.999717755369344
ENSG00000133115	1.9728972540220202e-08
ENSG00000155749	1.66284147135039e-10
ENSG00000170948	1.30309193734163e-05
ENSG00000093010	0.000846657832012693
ENSG00000172426	0.00490037811031499
ENSG00000145723	0.00667768191022757
ENSG00000204237	0.0414232246772906
ENSG00000122729	3.56928434859223e-08
ENSG00000114796	0.252414430146934
ENSG00000111732	0.0012555016416876301
ENSG00000167625	0.0681249940930755
ENSG00000182093	0.0591591068672799
ENSG00000170234	0.920215651464739
ENSG00000137185	4.1024886050610095e-08
ENSG00000148459	0.26315186002717106
ENSG00000185298	0.0001014857442089
ENSG00000182218	0.0021443702310591397
ENSG00000180817	0.0025564018920512604
ENSG00000133818	0.674254313651317
ENSG00000116044	0.6860083619007559
ENSG00000131634	0.902171044906255
ENSG00000183020	0.9999322145979421
ENSG00000174059	0.00344956865429019
ENSG00000184277	0.00033899537761085
ENSG00000120685	0.7361355917684879
ENSG00000167741	2.45819064940681e-06
ENSG00000179921	1.8648403888053798e-06
ENSG00000171443	0.006803764335491001
ENSG00000170190	3.7061944576565995e-05
ENSG00000170231	0.00020594638911236498
ENSG00000171121	2.57857245438483e-08
ENSG00000103591	0.00810207313151983
ENSG00000105723	0.997436755748489
ENSG00000179922	0.35269414427966705
ENSG00000157077	0.9437967435594681
ENSG00000135423	0.0009871223239844
ENSG00000148655	0.0410566177922973
ENSG00000132256	4.36970250918444e-08
ENSG00000163781	0.9999999335114609
ENSG00000213015	0.508634074661298
ENSG00000143379	0.999996683969478
ENSG00000132475	0.809724779677426
ENSG00000188176	0.0012371238411029199
ENSG00000092020	8.057916722861879e-07
ENSG00000085274	0.650144393600751
ENSG00000170893	0.0108069146502521
ENSG00000204394	0.67979413526559
ENSG00000197701	1.7752717232173198e-05
ENSG00000198937	0.00208987937449307
ENSG00000007545	0.95454193553226
ENSG00000171425	0.0645550031379347
ENSG00000214021	3.84160687240076e-14
ENSG00000038427	0.9997505979760691
ENSG00000013016	0.0885343960081059
ENSG00000126062	0.876895269487346
ENSG00000196535	0.9994175036183649
ENSG00000170929	0.000183470437180503
ENSG00000178921	2.79097135483484e-08
ENSG00000196843	0.9711257437005609
ENSG00000104529	0.39423974421571906
ENSG00000170923	0.00709376609761956
ENSG00000157828	0.00298794938170108
ENSG00000150776	0.913210185651405
ENSG00000173581	0.010803208229833001
ENSG00000161807	0.0757166763743766
ENSG00000100596	0.820593934643991
ENSG00000184368	0.555948304937886
ENSG00000170920	0.405963699611883
ENSG00000183963	0.7559742574548242
ENSG00000160447	1.4731447200951503e-09
ENSG00000127837	0.531201269396819
ENSG00000025796	1.24261908060209e-05
ENSG00000184924	9.18016740847292e-06
ENSG00000039068	0.338547688109087
ENSG00000186777	1.31184093398498e-09
ENSG00000129757	0.522821690107795
ENSG00000173221	0.00018739885191614098
ENSG00000125538	0.9258683118204871
ENSG00000188811	0.0038086562910623705
ENSG00000130803	0.0157065703255095
ENSG00000177728	1.59176764794571e-07
ENSG00000112139	0.9952369567137371
ENSG00000165891	0.423130675694931
ENSG00000187626	6.74288454800845e-05
ENSG00000011258	0.995179972273057
ENSG00000145451	0.0437525585382368
ENSG00000185418	2.8577410630797496e-09
ENSG00000157578	1.9093619114148398e-06
ENSG00000127054	5.7881402380741e-09
ENSG00000132639	0.9598065302519259
ENSG00000076356	0.993981181863515
ENSG00000127947	0.9994598587858149
ENSG00000158125	1.55760351242192e-13
ENSG00000153157	4.3441393504899204e-11
ENSG00000113600	6.82499306595342e-17
ENSG00000150779	0.226807933085792
ENSG00000256713	0.00127358049246854
ENSG00000101972	0.9999998128299391
ENSG00000104613	0.9842165946457758
ENSG00000112576	0.946445162222962
ENSG00000205045	2.3468934903441897e-05
ENSG00000105486	0.0177050971960458
ENSG00000183722	0.46378754165246294
ENSG00000172752	9.56358791513705e-12
ENSG00000144749	0.835793558274592
ENSG00000107201	1.08821627751063e-14
ENSG00000165629	0.42580363082012496
ENSG00000107672	0.0859469951564236
ENSG00000204370	0.7054400483020601
ENSG00000138092	6.6294808015553495e-06
ENSG00000188000	0.0925271219188337
ENSG00000174667	8.94371114921136e-06
ENSG00000154222	4.76314820582514e-10
ENSG00000237521	0.298717571187412
ENSG00000130396	0.999998021628688
ENSG00000166189	0.301742441643438
ENSG00000165383	0.00012417329035041002
ENSG00000105722	0.807144401200279
ENSG00000159917	1.85820362433789e-10
ENSG00000206053	0.5160999644686041
ENSG00000077312	0.0602794492639456
ENSG00000196110	1.56585740737052e-07
ENSG00000182718	0.00984346288196249
ENSG00000133103	6.7206281668635e-10
ENSG00000165633	0.155399626463079
ENSG00000107951	0.9105754973655799
ENSG00000108231	0.997175814162011
ENSG00000198728	0.8794540048338879
ENSG00000141140	2.43129360080767e-18
ENSG00000137261	7.95792630986591e-12
ENSG00000160446	0.0117662276069055
ENSG00000148498	0.938527049620697
ENSG00000185437	0.00035235304533994
ENSG00000183495	0.999999999883201
ENSG00000159915	3.2701590654973605e-17
ENSG00000144355	0.926719407831698
ENSG00000112146	0.734879394524417
ENSG00000017373	0.9955042901606321
ENSG00000151224	0.7541295179016179
ENSG00000110628	0.0019230681786628699
ENSG00000099889	8.21839210300339e-07
ENSG00000204852	1.86861398243824e-09
ENSG00000188321	7.71788505951748e-09
ENSG00000106605	0.0832220297693768
ENSG00000146802	0.0134130851252731
ENSG00000124207	0.9999815663895258
ENSG00000063244	0.9971888474160441
ENSG00000140199	0.9781799733019599
ENSG00000167491	0.995362828250654
ENSG00000170633	0.190893161577717
ENSG00000141068	0.609182270949014
ENSG00000135083	1.94749657136305e-05
ENSG00000103599	2.69347323550457e-12
ENSG00000062370	0.154211257518811
ENSG00000183778	0.0035839670551752398
ENSG00000189134	0.00016562130101473402
ENSG00000140326	0.9281441931754391
ENSG00000155329	0.16080191147859
ENSG00000160445	0.998769062850375
ENSG00000108733	3.69624709128407e-12
ENSG00000169504	0.00946200366501209
ENSG00000173674	0.881572170128827
ENSG00000106462	0.9999900790459859
ENSG00000137338	1.4673507336361801e-05
ENSG00000156990	0.0003227735750223
ENSG00000011198	3.4536624555096804e-05
ENSG00000049130	0.508530401642626
ENSG00000138381	1.63756463401646e-08
ENSG00000112183	0.196222354193918
ENSG00000157343	0.000270201697673098
ENSG00000115844	0.887610614037221
ENSG00000183067	2.3210232695129397e-11
ENSG00000145861	0.0013585350412836199
ENSG00000158985	0.753728627374484
ENSG00000214087	0.0215720542657569
ENSG00000198832	6.37196036891659e-07
ENSG00000138834	0.999999970922629
ENSG00000149923	0.759585900442172
ENSG00000197579	0.975842586892896
ENSG00000002919	3.85654523915294e-05
ENSG00000144847	0.175167238322195
ENSG00000159399	0.0209328439585101
ENSG00000132274	3.1562217942634902e-12
ENSG00000029534	0.999999999957629
ENSG00000145725	4.05311854851164e-10
ENSG00000183036	0.0751039149902311
ENSG00000150907	0.966380393739249
ENSG00000146072	0.6566530563752819
ENSG00000008118	0.10161438660518199
ENSG00000185404	6.06952429760381e-05
ENSG00000129083	0.999763440028058
ENSG00000165264	0.0472184480336986
ENSG00000270617	0.0115516877111986
ENSG00000196586	0.0177883990936548
ENSG00000062582	0.0016576685245083
ENSG00000235109	3.7712697083703004e-09
ENSG00000161905	3.6005451750126897e-19
ENSG00000167992	5.90266495568438e-13
ENSG00000261857	0.006953730311061171
ENSG00000102738	4.09360421604781e-05
ENSG00000103047	9.711531236420609e-09
ENSG00000080709	0.9710486885740441
ENSG00000162989	0.9897082428514159
ENSG00000168594	4.69432338449837e-07
ENSG00000148680	0.0340176985624909
ENSG00000131127	0.161888983164538
ENSG00000188522	0.0157267816621613
ENSG00000012779	0.00164439332581691
ENSG00000079432	0.9999029466640401
ENSG00000107021	0.611736246776985
ENSG00000118985	0.99828854499778
ENSG00000138031	0.00137930101469091
ENSG00000148734	4.6866471302948704e-09
ENSG00000096080	0.00112610816941113
ENSG00000122728	0.119270692068056
ENSG00000115993	6.92274497111198e-10
ENSG00000188133	0.0082158266283866
ENSG00000177189	0.999905699416843
ENSG00000085840	3.38880226667018e-05
ENSG00000170788	0.0020657924716930604
ENSG00000102743	0.0012473197440155401
ENSG00000167578	0.9402023262804571
ENSG00000143418	0.91016304279668
ENSG00000182903	5.97289371219059e-11
ENSG00000187288	0.00141663238797231
ENSG00000171587	0.9999999998384599
ENSG00000221886	0.000364084044826785
ENSG00000106608	0.207220454111315
ENSG00000259658	0.35594142957860997
ENSG00000184719	1.0436034514978599e-06
ENSG00000196878	1.3640240123830698e-09
ENSG00000184140	1.34347941087799e-05
ENSG00000185133	6.4309573309253e-12
ENSG00000091513	0.00237226565881044
ENSG00000100601	2.1314660716080398e-05
ENSG00000182854	0.20547053762752202
ENSG00000214128	0.0452604681604892
ENSG00000153234	0.9914328655082321
ENSG00000036530	0.7546933306841109
ENSG00000177693	0.54595605565204
ENSG00000128881	0.996929374509573
ENSG00000178093	0.5875507465374511
ENSG00000121864	0.122945965165128
ENSG00000164609	0.000115176106946952
ENSG00000150625	0.952961852044875
ENSG00000123307	0.140552618676384
ENSG00000125863	4.2371135968712505e-09
ENSG00000103044	0.26938711218293
ENSG00000171135	0.0230627329552788
ENSG00000120690	0.5477799932685229
ENSG00000011260	0.4154449332936429
ENSG00000183597	4.222378437075029e-06
ENSG00000154016	0.21706363500994
ENSG00000196975	0.000342406647441912
ENSG00000267508	0.00240305532090865
ENSG00000084764	0.7998644073702429
ENSG00000119705	0.00036105784431862404
ENSG00000119004	7.40838062967993e-10
ENSG00000125449	0.0149468934826879
ENSG00000163872	0.999977828893892
ENSG00000135625	0.0062667783643699
ENSG00000018510	0.9988051019720429
ENSG00000134748	0.996467618668032
ENSG00000167136	0.00624335330071762
ENSG00000071553	0.8276336574386729
ENSG00000184956	1.0868376645087201e-32
ENSG00000153071	0.9804171138994711
ENSG00000149346	2.3388394479993803e-05
ENSG00000151687	6.612424175939599e-24
ENSG00000186010	0.000121026586319051
ENSG00000111737	0.9797823611889209
ENSG00000167383	6.3066341458227295e-09
ENSG00000119042	0.99956300698079
ENSG00000123689	0.153689954137791
ENSG00000120688	0.000482126451524307
ENSG00000198917	0.10484979396541498
ENSG00000149922	0.0291474892908083
ENSG00000113492	4.66554613813699e-15
ENSG00000170605	9.7525214366511e-05
ENSG00000174227	8.77510701005957e-07
ENSG00000129084	0.947988404934487
ENSG00000063245	0.43031776250280396
ENSG00000198087	0.8132213471225309
ENSG00000137074	7.729071882647231e-06
ENSG00000114982	0.994530636900608
ENSG00000117594	0.691555250680053
ENSG00000076382	7.25668525399221e-06
ENSG00000179919	0.26810002427815804
ENSG00000101384	0.999999615868819
ENSG00000066117	0.9995273003488101
ENSG00000197706	0.0780086954370734
ENSG00000175497	0.99998928551057
ENSG00000188324	0.0658375506091577
ENSG00000103024	2.37397506636629e-06
ENSG00000204161	0.04512847757621201
ENSG00000167384	7.3572618117122695e-06
ENSG00000125337	3.753510029155011e-09
ENSG00000213139	0.182730047254129
ENSG00000172932	0.984538263546097
ENSG00000168802	0.275816998725164
ENSG00000188629	5.54015130310773e-06
ENSG00000163701	0.00861987839064516
ENSG00000149970	0.999748049373382
ENSG00000007402	0.999693296855458
ENSG00000156639	0.961977905050761
ENSG00000196748	0.146625366873331
ENSG00000091409	0.00991360284214048
ENSG00000141456	0.9997947524932329
ENSG00000204983	0.00122029540045484
ENSG00000141441	0.8279717337943481
ENSG00000100078	1.13934377005578e-08
ENSG00000179152	4.45858902178291e-05
ENSG00000159459	0.319889980799525
ENSG00000122778	0.998645789892966
ENSG00000185792	5.6781831723167e-17
ENSG00000183808	0.120424618919486
ENSG00000116127	3.0369217543730994e-39
ENSG00000181023	1.2698888107515901e-08
ENSG00000181074	3.29464855948091e-05
ENSG00000133665	0.0233122399240471
ENSG00000181009	0.0492919635950094
ENSG00000182240	0.952644808591658
ENSG00000113838	0.0121109839106441
ENSG00000269858	0.28698873882620896
ENSG00000181001	0.0204785353882855
ENSG00000138942	0.6793950607610649
ENSG00000180988	7.30570712567745e-05
ENSG00000174749	0.285815911901643
ENSG00000090238	0.12270913893546499
ENSG00000250067	2.63542608769062e-06
ENSG00000107949	0.00165485845540064
ENSG00000153303	5.149024019489579e-13
ENSG00000074071	5.52343942722583e-05
ENSG00000223638	0.345800478206386
ENSG00000204140	0.00164846548972643
ENSG00000170606	0.9999582257138481
ENSG00000229292	0.34800480779041104
ENSG00000176273	0.9171359380281422
ENSG00000124214	0.996415824871937
ENSG00000141434	6.313120238203609e-21
ENSG00000164603	0.99081083987417
ENSG00000138660	0.511166928930552
ENSG00000185359	0.131424768706374
ENSG00000171097	6.50937611869334e-08
ENSG00000009790	1.3764917816926e-06
ENSG00000113658	0.9860555932205141
ENSG00000152503	0.000675729869239821
ENSG00000205409	0.0680948880246383
ENSG00000204022	2.64340955679906e-07
ENSG00000183269	0.0166920375816032
ENSG00000150782	0.102774109232244
ENSG00000132640	0.0614215773226243
ENSG00000180974	4.4501168154101894e-07
ENSG00000067066	8.71376355676682e-07
ENSG00000165572	0.9348193603349921
ENSG00000184478	7.11292351711341e-08
ENSG00000171757	5.88856097246935e-07
ENSG00000143412	3.36086004793863e-14
ENSG00000120696	0.22386092504471203
ENSG00000183054	0.40131370085442103
ENSG00000175426	0.0896398214145992
ENSG00000134744	0.999999999122232
ENSG00000164604	0.810447100376797
ENSG00000145817	0.931585721197837
ENSG00000197705	0.0827221887035056
ENSG00000197774	9.501383630798451e-14
ENSG00000161405	0.9949217876271971
ENSG00000089094	0.9997859141871619
ENSG00000073008	5.51101308161619e-07
ENSG00000179873	3.91867923050963e-06
ENSG00000132478	0.994321108472501
ENSG00000120662	1.54398173133647e-07
ENSG00000150783	0.133134681714709
ENSG00000125458	0.0126488300759267
ENSG00000172830	1.31856569258694e-07
ENSG00000164889	0.999960115734587
ENSG00000164953	1.21202254456235e-17
ENSG00000137270	0.988333939596922
ENSG00000228835	0.115697430160591
ENSG00000067798	0.999999398861806
ENSG00000174652	1.25383025237533e-09
ENSG00000165406	1.37263384630584e-05
ENSG00000006125	0.999667233317167
ENSG00000106123	0.25334870429939804
ENSG00000163424	1.64784502765984e-06
ENSG00000205330	0.0123858709297222
ENSG00000182541	0.008440400824404691
ENSG00000125878	0.5515275048309971
ENSG00000141076	0.0940277046265138
ENSG00000162032	0.514185341856129
ENSG00000135541	3.25663341010612e-14
ENSG00000198788	4.54632231934197e-05
ENSG00000185915	4.42258132212847e-05
ENSG00000183844	1.1777360945431298e-06
ENSG00000271303	0.00865787938463754
ENSG00000012660	0.924260371630133
ENSG00000205329	0.00012311956897569098
ENSG00000181322	2.6252067842501198e-05
ENSG00000183313	0.00634036042025339
ENSG00000150627	7.02409304518169e-16
ENSG00000102886	1.05164952856676e-07
ENSG00000187857	0.0484775642216433
ENSG00000091482	0.593774441660937
ENSG00000183389	0.30769947626704197
ENSG00000270299	0.0319577463572883
ENSG00000205328	0.0010614873211060199
ENSG00000180934	0.263101576969007
ENSG00000183826	0.00573299396733052
ENSG00000215397	0.3649223050042821
ENSG00000185821	0.00102177135806382
ENSG00000145365	0.118201140622243
ENSG00000141699	0.145899133690528
ENSG00000178150	1.07440174482829e-06
ENSG00000180919	1.1864435203120098e-05
ENSG00000125571	0.00783605765988603
ENSG00000179695	0.658293420139718
ENSG00000180913	9.25160420643862e-07
ENSG00000184954	1.41010421459543e-05
ENSG00000197580	1.8315788106730604e-13
ENSG00000255307	5.1775681387758396e-05
ENSG00000101276	0.00162509373291456
ENSG00000175485	0.000404092684374612
ENSG00000136802	0.916104676238055
ENSG00000205327	0.000123416793775027
ENSG00000180878	3.04760565776035e-06
ENSG00000012174	0.94019932230867
ENSG00000179626	1.1023649140067502e-07
ENSG00000162757	0.48934523111496203
ENSG00000078967	0.0023186084725759603
ENSG00000158987	0.998026273148455
ENSG00000119777	0.00116735534958103
ENSG00000166960	4.11143333531655e-29
ENSG00000086061	0.260111368523282
ENSG00000089154	0.999999998837185
ENSG00000148840	0.9999993275537349
ENSG00000148688	2.3535230464707398e-05
ENSG00000117595	0.9751191807903521
ENSG00000127838	1.89916080841465e-08
ENSG00000137764	0.475918460790794
ENSG00000066629	0.999446460294898
ENSG00000125898	0.7477906033300898
ENSG00000179615	0.0029039457430570102
ENSG00000130640	5.05146960755812e-05
ENSG00000112186	0.410487087790501
ENSG00000175482	0.7450364686044391
ENSG00000051009	0.999881559428366
ENSG00000175398	0.0192350794042469
ENSG00000112562	0.0129697790449358
ENSG00000198028	7.36420867683153e-10
ENSG00000230797	0.38341400251168395
ENSG00000170439	0.5223306810055229
ENSG00000101280	2.06397344414755e-09
ENSG00000106290	0.0006741652166016099
ENSG00000175445	3.3372773776324103e-06
ENSG00000182333	0.000753524618867874
ENSG00000150628	0.000481541751455871
ENSG00000138193	0.20455559626786501
ENSG00000175287	5.93053456347448e-10
ENSG00000143409	8.24250956861272e-06
ENSG00000076067	0.00291479790209536
ENSG00000175505	0.860488104474125
ENSG00000117597	0.0492348597469146
ENSG00000081087	0.0604714184790487
ENSG00000258674	9.126647469095359e-08
ENSG00000162959	0.8761566938678309
ENSG00000073331	9.99914293624518e-08
ENSG00000130818	5.94845054621104e-13
ENSG00000102172	0.921460277265947
ENSG00000100100	0.0597509759336671
ENSG00000164122	1.8258747849110603e-11
ENSG00000172766	1.7053418111575098e-10
ENSG00000172731	0.136831660590252
ENSG00000183486	7.0102685339018e-08
ENSG00000156113	0.999216602851545
ENSG00000101282	0.000413043495572724
ENSG00000167986	0.9999922841512091
ENSG00000224051	0.00138279022732508
ENSG00000136754	0.6327751831881129
ENSG00000258289	3.13272051464755e-05
ENSG00000160161	0.000278936233123941
ENSG00000100890	1.7775756011591002e-05
ENSG00000197961	0.7248594008773199
ENSG00000115226	0.7592190157985971
ENSG00000196465	0.0037338112861073796
ENSG00000172062	0.10097186938376
ENSG00000122692	0.998978044438405
ENSG00000095906	0.00881682223602247
ENSG00000105483	0.0162893753878883
ENSG00000089876	6.96915711971685e-07
ENSG00000150787	0.00115618802233995
